Order_Date,Customer_Name,Customer_Type,City,State,Product_Name,Category,Quantity,Unit_Price,Total_Amount,source_month
04-04-2023,Kulkarni Store,Kirana,Pune,Maharashtra,NexaGold Toor Dal 1kg,Dal,26,130.00,"3,380.00",Apr_2023
24-04-2023,Shah General Store,Kirana,Solapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,32,130.00,"4,160.00",Apr_2023
01-04-2023,Deshmukh Provisions,Kirana,Ahmedabad,Gujarat,NexaCare Shampoo 200ml,Personal Care,22,40.00,880.00,Apr_2023
24-04-2023,D-Mart Hinjewadi,Supermarket,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,49,400.00,"19,600.00",Apr_2023
27-04-2023,Thakur Traders,Kirana,Vadodara,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,47,192.00,"9,024.00",Apr_2023
12-04-2023,Pandey Store,Kirana,Solapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,50,350.00,"17,500.00",Apr_2023
05-04-2023,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaClean Dishwash 500ml,Household,41,85.00,"3,485.00",Apr_2023
13-04-2023,Nair Kirana,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,32,400.00,"12,800.00",Apr_2023
28-04-2023,Reliance Fresh Rajkot,Supermarket,Pune,Maharashtra,NexaCare Soap 100g,Personal Care,35,50.00,"1,750.00",Apr_2023
14-04-2023,Patil General Store,Kirana,Ahmedabad,Gujarat,NexaGold Toor Dal 1kg,Dal,20,130.00,"2,600.00",Apr_2023
07-04-2023,D-Mart Kothrud,Supermarket,Surat,Gujarat,NexaCrunch Mixture 200g,Snacks,43,80.00,"3,440.00",Apr_2023
19-04-2023,Big Bazaar Vadodara,Supermarket,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,37,350.00,"12,950.00",Apr_2023
19-04-2023,Shah General Store,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,1,120.00,120.00,Apr_2023
06-04-2023,Sharma Kirana Store,Kirana,Rajkot,Gujarat,NexaGold Toor Dal 1kg,Dal,40,130.00,"5,200.00",Apr_2023
02-04-2023,D-Mart Kothrud,Supermarket,Nagpur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,35,110.00,"3,850.00",Apr_2023
22-04-2023,Patel Kirana,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,11,400.00,"4,400.00",Apr_2023
06-04-2023,D-Mart Ahmedabad SG Highway,Supermarket,Kolhapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,30,80.00,"2,400.00",Apr_2023
15-04-2023,Reliance Fresh Baner,Supermarket,Surat,Gujarat,NexaClean Floor Cleaner 1L,Household,46,90.00,"4,140.00",Apr_2023
20-04-2023,D-Mart Ahmedabad SG Highway,Supermarket,Kolhapur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,10,40.00,400.00,Apr_2023
26-04-2023,Reliance Fresh Wakad,Supermarket,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,43,130.00,"5,590.00",Apr_2023
11-04-2023,Gupta Store,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,41,280.00,"11,480.00",Apr_2023
20-04-2023,Shah General Store,Kirana,Nagpur,Maharashtra,NexaCrunch Chips 100g,Snacks,34,20.00,680.00,Apr_2023
04-04-2023,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,50,400.00,"20,000.00",Apr_2023
24-04-2023,Sharma Kirana Store,Kirana,Surat,Gujarat,NexaGold Garam Masala 100g,Spices,24,35.00,840.00,Apr_2023
25-04-2023,D-Mart Aundh,Supermarket,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,17,120.00,"2,040.00",Apr_2023
09-04-2023,Patel Kirana,Kirana,Rajkot,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,33,192.00,"6,336.00",Apr_2023
21-04-2023,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaClean Floor Cleaner 1L,Household,33,90.00,"2,970.00",Apr_2023
12-04-2023,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,9,80.00,720.00,Apr_2023
09-04-2023,Desai Provisions,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,34,130.00,"4,420.00",Apr_2023
07-04-2023,Patel Kirana,Kirana,Solapur,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,37,60.00,"2,220.00",Apr_2023
14-04-2023,More Supermarket Viman Nagar,Supermarket,Surat,Gujarat,NexaGold Garam Masala 100g,Spices,35,35.00,"1,225.00",Apr_2023
23-04-2023,Reliance Fresh Rajkot,Supermarket,Ahmedabad,Gujarat,NexaGold Turmeric Powder 200g,Spices,13,40.00,520.00,Apr_2023
19-04-2023,Gaikwad Store,Kirana,Solapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,2,40.00,80.00,Apr_2023
22-04-2023,Khare Kirana,Kirana,Rajkot,Gujarat,NexaCrunch Chips 100g,Snacks,43,20.00,860.00,Apr_2023
20-04-2023,Shah General Store,Kirana,Aurangabad,Maharashtra,NexaGold Toor Dal 1kg,Dal,20,130.00,"2,600.00",Apr_2023
10-04-2023,D-Mart Hinjewadi,Supermarket,Aurangabad,Maharashtra,NexaGold Moong Dal 1kg,Dal,2,130.00,260.00,Apr_2023
24-04-2023,Thakur Traders,Kirana,Kolhapur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,8,180.00,"1,440.00",Apr_2023
27-04-2023,Reliance Fresh Baner,Supermarket,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,20,40.00,800.00,Apr_2023
15-04-2023,Bhat Store,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,8,90.00,720.00,Apr_2023
08-04-2023,D-Mart Kothrud,Supermarket,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,12,90.00,"1,080.00",Apr_2023
17-04-2023,Parmar General Store,Kirana,Vadodara,Gujarat,NexaClean Dishwash 500ml,Household,39,85.00,"3,315.00",Apr_2023
22-04-2023,Jadhav Store,Kirana,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,23,192.00,"4,416.00",Apr_2023
28-04-2023,Pawar General Store,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,50,110.00,"5,500.00",Apr_2023
22-04-2023,D-Mart Aundh,Supermarket,Pune,Maharashtra,NexaCrunch Chips 100g,Snacks,1,20.00,20.00,Apr_2023
06-04-2023,Reliance Fresh Wakad,Supermarket,Pune,Maharashtra,NexaFresh Mango Juice 1L,Beverages,42,110.00,"4,620.00",Apr_2023
07-04-2023,Patil General Store,Kirana,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,20,350.00,"7,000.00",Apr_2023
13-04-2023,Gupta Store,Kirana,Surat,Gujarat,NexaGold Wheat Atta 10kg,Atta,1,620.00,620.00,Apr_2023
25-04-2023,Bhosale Provisions,Kirana,Vadodara,Gujarat,NexaGold Wheat Atta 10kg,Atta,43,620.00,"26,660.00",Apr_2023
03-04-2023,Pawar General Store,Kirana,Surat,Gujarat,NexaGold Garam Masala 100g,Spices,4,35.00,140.00,Apr_2023
12-04-2023,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,22,620.00,"13,640.00",Apr_2023
23-04-2023,Yadav General Store,Kirana,Nagpur,Maharashtra,NexaClean Dishwash 500ml,Household,26,85.00,"2,210.00",Apr_2023
28-04-2024,Mehta Kirana,Kirana,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,8,50.00,400.00,Apr_2024
03-04-2024,D-Mart Hinjewadi,Supermarket,Pune,Maharashtra,NexaCrunch Namkeen 150g,Snacks,38,35.00,"1,330.00",Apr_2024
13-04-2024,Mishra Provisions,Kirana,Pune,Maharashtra,NexaClean Dishwash 500ml,Household,50,85.00,"4,250.00",Apr_2024
20-04-2024,Sawant Traders,Kirana,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,5,60.00,300.00,Apr_2024
28-04-2024,Chavan Traders,Kirana,Kolhapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,39,150.00,"5,850.00",Apr_2024
14-04-2024,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaFresh Mango Juice 1L,Beverages,27,110.00,"2,970.00",Apr_2024
15-04-2024,D-Mart Ahmedabad SG Highway,Supermarket,Surat,Gujarat,NexaCrunch Mixture 200g,Snacks,21,80.00,"1,680.00",Apr_2024
19-04-2024,D-Mart Kothrud,Supermarket,Vadodara,Gujarat,NexaCare Shampoo 200ml,Personal Care,50,40.00,"2,000.00",Apr_2024
12-04-2024,Pandey Store,Kirana,Pune,Maharashtra,NexaGold Toor Dal 1kg,Dal,22,130.00,"2,860.00",Apr_2024
14-04-2024,Sawant Traders,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,39,620.00,"24,180.00",Apr_2024
15-04-2024,Big Bazaar Vadodara,Supermarket,Vadodara,Gujarat,NexaGold Chana Dal 1kg,Dal,43,150.00,"6,450.00",Apr_2024
28-04-2024,Gokhale Provisions,Kirana,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,47,130.00,"6,110.00",Apr_2024
28-04-2024,Bhosale Provisions,Kirana,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,6,110.00,660.00,Apr_2024
21-04-2024,Deshpande Store,Kirana,Ahmedabad,Gujarat,NexaGold Garam Masala 100g,Spices,27,35.00,945.00,Apr_2024
21-04-2024,Big Bazaar Vadodara,Supermarket,Kolhapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,18,150.00,"2,700.00",Apr_2024
23-04-2024,Apte Traders,Kirana,Rajkot,Gujarat,NexaGold Red Chilli Powder 200g,Spices,29,60.00,"1,740.00",Apr_2024
26-04-2024,Thakur Traders,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,22,400.00,"8,800.00",Apr_2024
05-04-2024,Khare Kirana,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,19,110.00,"2,090.00",Apr_2024
04-04-2024,Kulkarni Store,Kirana,Solapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,24,280.00,"6,720.00",Apr_2024
10-04-2024,Desai Provisions,Kirana,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,39,60.00,"2,340.00",Apr_2024
02-04-2024,Desai Provisions,Kirana,Surat,Gujarat,NexaGold Wheat Atta 10kg,Atta,27,620.00,"16,740.00",Apr_2024
20-04-2024,Shinde Traders,Kirana,Kolhapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,46,90.00,"4,140.00",Apr_2024
08-04-2024,D-Mart Hinjewadi,Supermarket,Ahmedabad,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,21,120.00,"2,520.00",Apr_2024
12-04-2024,Khare Kirana,Kirana,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,17,35.00,595.00,Apr_2024
24-04-2024,Joshi Traders,Kirana,Vadodara,Gujarat,NexaCare Shampoo 200ml,Personal Care,30,40.00,"1,200.00",Apr_2024
09-04-2024,Gokhale Provisions,Kirana,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,34,35.00,"1,190.00",Apr_2024
03-04-2024,Jadhav Store,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,31,620.00,"19,220.00",Apr_2024
17-04-2024,Shah General Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,30,35.00,"1,050.00",Apr_2024
06-04-2024,D-Mart Ahmedabad SG Highway,Supermarket,Aurangabad,Maharashtra,NexaCrunch Chips 100g,Snacks,26,20.00,520.00,Apr_2024
22-04-2024,Nair Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,17,130.00,"2,210.00",Apr_2024
20-04-2024,Apte Traders,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,42,120.00,"5,040.00",Apr_2024
27-04-2024,D-Mart Ahmedabad SG Highway,Supermarket,Vadodara,Gujarat,NexaCrunch Mixture 200g,Snacks,11,80.00,880.00,Apr_2024
24-04-2024,Parmar General Store,Kirana,Pune,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,30,60.00,"1,800.00",Apr_2024
06-04-2024,Mishra Provisions,Kirana,Rajkot,Gujarat,NexaClean Floor Cleaner 1L,Household,6,90.00,540.00,Apr_2024
14-04-2024,Deshpande Store,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,29,90.00,"2,610.00",Apr_2024
05-04-2024,Shah General Store,Kirana,Pune,Maharashtra,NexaCrunch Chips 100g,Snacks,2,20.00,40.00,Apr_2024
22-04-2024,Reliance Fresh Baner,Supermarket,Surat,Gujarat,NexaGold Wheat Atta 5kg,Atta,23,400.00,"9,200.00",Apr_2024
19-04-2024,D-Mart Kothrud,Supermarket,Kolhapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,41,130.00,"5,330.00",Apr_2024
08-04-2024,Deshmukh Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,21,400.00,"8,400.00",Apr_2024
07-04-2024,Patil General Store,Kirana,Surat,Gujarat,NexaGold Chana Dal 1kg,Dal,10,150.00,"1,500.00",Apr_2024
24-04-2024,Deshpande Store,Kirana,Pune,Maharashtra,NexaGold Chana Dal 1kg,Dal,12,150.00,"1,800.00",Apr_2024
25-04-2024,More Supermarket Viman Nagar,Supermarket,Vadodara,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,10,192.00,"1,920.00",Apr_2024
16-04-2024,Shah General Store,Kirana,Rajkot,Gujarat,NexaGold Multigrain Atta 5kg,Atta,27,350.00,"9,450.00",Apr_2024
23-04-2024,More Supermarket Viman Nagar,Supermarket,Kolhapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,4,120.00,480.00,Apr_2024
02-04-2024,Mehta Kirana,Kirana,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,33,50.00,"1,650.00",Apr_2024
19-04-2024,D-Mart Aundh,Supermarket,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,27,20.00,540.00,Apr_2024
01-04-2024,Joshi Traders,Kirana,Rajkot,Gujarat,NexaClean Floor Cleaner 1L,Household,16,90.00,"1,440.00",Apr_2024
04-04-2024,Khare Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,33,130.00,"4,290.00",Apr_2024
01-04-2024,Reliance Fresh Rajkot,Supermarket,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,44,192.00,"8,448.00",Apr_2024
06-04-2024,Pawar General Store,Kirana,Surat,Gujarat,NexaGold Turmeric Powder 200g,Spices,44,40.00,"1,760.00",Apr_2024
17-04-2024,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaCrunch Mixture 200g,Snacks,8,80.00,640.00,Apr_2024
09-04-2024,Thakur Traders,Kirana,Kolhapur,Maharashtra,NexaGold Chana Dal 1kg,Dal,42,150.00,"6,300.00",Apr_2024
13-04-2024,Chavan Traders,Kirana,Surat,Gujarat,NexaCrunch Namkeen 150g,Snacks,28,35.00,980.00,Apr_2024
04-04-2024,Nair Kirana,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,19,120.00,"2,280.00",Apr_2024
12-04-2024,Shinde Traders,Kirana,Aurangabad,Maharashtra,NexaCrunch Namkeen 150g,Snacks,20,35.00,700.00,Apr_2024
11-04-2024,Yadav General Store,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,46,110.00,"5,060.00",Apr_2024
01-04-2024,Gokhale Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,18,400.00,"7,200.00",Apr_2024
18-04-2024,Mehta Kirana,Kirana,Surat,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,47,180.00,"8,460.00",Apr_2024
24-04-2024,Modi Kirana,Kirana,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,22,50.00,"1,100.00",Apr_2024
16-04-2024,Reliance Fresh Rajkot,Supermarket,Surat,Gujarat,NexaCrunch Namkeen 150g,Snacks,39,35.00,"1,365.00",Apr_2024
23-04-2024,Yadav General Store,Kirana,Kolhapur,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,50,60.00,"3,000.00",Apr_2024
14-04-2024,Sharma Kirana Store,Kirana,Kolhapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,21,90.00,"1,890.00",Apr_2024
21-04-2024,Big Bazaar Vadodara,Supermarket,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,33,85.00,"2,805.00",Apr_2024
03-04-2024,Pandey Store,Kirana,Aurangabad,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,30,60.00,"1,800.00",Apr_2024
09-04-2024,Thakur Traders,Kirana,Aurangabad,Maharashtra,NexaCrunch Chips 100g,Snacks,32,20.00,640.00,Apr_2024
18-04-2024,Gupta Store,Kirana,Nagpur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,4,40.00,160.00,Apr_2024
18-04-2024,Bhat Store,Kirana,Rajkot,Gujarat,NexaGold Garam Masala 100g,Spices,44,35.00,"1,540.00",Apr_2024
14-04-2024,Yadav General Store,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,19,400.00,"7,600.00",Apr_2024
25-04-2024,Yadav General Store,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,20,90.00,"1,800.00",Apr_2024
01-04-2024,Khare Kirana,Kirana,Vadodara,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,13,192.00,"2,496.00",Apr_2024
25-04-2024,Rajput Provisions,Kirana,Ahmedabad,Gujarat,NexaCrunch Namkeen 150g,Snacks,38,35.00,"1,330.00",Apr_2024
11-04-2024,Desai Provisions,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,44,280.00,"12,320.00",Apr_2024
16-04-2024,Joshi Traders,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 5kg,Atta,14,400.00,"5,600.00",Apr_2024
25-04-2024,Reliance Fresh Rajkot,Supermarket,Surat,Gujarat,NexaCrunch Namkeen 150g,Snacks,20,35.00,700.00,Apr_2024
04-04-2024,Mehta Kirana,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,41,280.00,"11,480.00",Apr_2024
27-04-2024,Chavan Traders,Kirana,Ahmedabad,Gujarat,NexaGold Moong Dal 1kg,Dal,10,130.00,"1,300.00",Apr_2024
21-04-2024,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaFresh Mango Juice 1L,Beverages,25,110.00,"2,750.00",Apr_2024
15-04-2024,Parmar General Store,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 10kg,Atta,45,620.00,"27,900.00",Apr_2024
03-04-2024,Mishra Provisions,Kirana,Nagpur,Maharashtra,NexaGold Toor Dal 1kg,Dal,7,130.00,910.00,Apr_2024
16-04-2024,Pandey Store,Kirana,Vadodara,Gujarat,NexaClean Dishwash 500ml,Household,27,85.00,"2,295.00",Apr_2024
01-04-2024,Modi Kirana,Kirana,Kolhapur,Maharashtra,NexaClean Dishwash 500ml,Household,5,85.00,425.00,Apr_2024
10-04-2024,Chavan Traders,Kirana,Nagpur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,26,40.00,"1,040.00",Apr_2024
21-04-2024,Desai Provisions,Kirana,Nashik,Maharashtra,NexaGold Turmeric Powder 200g,Spices,19,40.00,760.00,Apr_2024
21-04-2024,Nair Kirana,Kirana,Kolhapur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,39,110.00,"4,290.00",Apr_2024
17-04-2024,Star Bazaar Pune,Supermarket,Pune,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,2,60.00,120.00,Apr_2024
25-04-2024,Thakur Traders,Kirana,Vadodara,Gujarat,NexaClean Floor Cleaner 1L,Household,25,90.00,"2,250.00",Apr_2024
04-04-2024,Big Bazaar Vadodara,Supermarket,Surat,Gujarat,NexaClean Dishwash 500ml,Household,43,85.00,"3,655.00",Apr_2024
05-04-2024,Apte Traders,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,43,400.00,"17,200.00",Apr_2024
27-04-2024,Apte Traders,Kirana,Surat,Gujarat,NexaClean Dishwash 500ml,Household,34,85.00,"2,890.00",Apr_2024
23-04-2024,Modi Kirana,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,13,620.00,"8,060.00",Apr_2024
03-04-2024,Mishra Provisions,Kirana,Vadodara,Gujarat,NexaGold Turmeric Powder 200g,Spices,31,40.00,"1,240.00",Apr_2024
14-04-2024,D-Mart Aundh,Supermarket,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,27,192.00,"5,184.00",Apr_2024
11-04-2024,Sharma Kirana Store,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,35,620.00,"21,700.00",Apr_2024
08-04-2024,Joshi Traders,Kirana,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,46,130.00,"5,980.00",Apr_2024
23-04-2024,Jadhav Store,Kirana,Nashik,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,33,192.00,"6,336.00",Apr_2024
07-04-2024,More Supermarket Viman Nagar,Supermarket,Rajkot,Gujarat,NexaGold Wheat Atta 10kg,Atta,41,620.00,"25,420.00",Apr_2024
15-04-2024,Thakur Traders,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,15,280.00,"4,200.00",Apr_2024
16-04-2024,Bhat Store,Kirana,Aurangabad,Maharashtra,NexaClean Floor Cleaner 1L,Household,30,90.00,"2,700.00",Apr_2024
10-04-2024,Gokhale Provisions,Kirana,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,15,192.00,"2,880.00",Apr_2024
13-04-2024,Parmar General Store,Kirana,Surat,Gujarat,NexaClean Floor Cleaner 1L,Household,15,90.00,"1,350.00",Apr_2024
09-04-2024,Mishra Provisions,Kirana,Nagpur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,42,40.00,"1,680.00",Apr_2024
12-04-2024,Big Bazaar Vadodara,Supermarket,Surat,Gujarat,NexaCrunch Chips 100g,Snacks,26,20.00,520.00,Apr_2024
23-04-2024,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,2,85.00,170.00,Apr_2024
25-04-2024,Chavan Traders,Kirana,Ahmedabad,Gujarat,NexaGold Garam Masala 100g,Spices,36,35.00,"1,260.00",Apr_2024
09-04-2024,Jadhav Store,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,11,280.00,"3,080.00",Apr_2024
25-04-2024,Sharma Kirana Store,Kirana,Nashik,Maharashtra,NexaCrunch Chips 100g,Snacks,42,20.00,840.00,Apr_2024
03-04-2024,Khare Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,47,350.00,"16,450.00",Apr_2024
13-04-2024,Reliance Fresh Rajkot,Supermarket,Nashik,Maharashtra,NexaGold Garam Masala 100g,Spices,16,35.00,560.00,Apr_2024
07-04-2024,Bhat Store,Kirana,Pune,Maharashtra,NexaGold Turmeric Powder 200g,Spices,50,40.00,"2,000.00",Apr_2024
14-04-2024,Thakur Traders,Kirana,Vadodara,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,39,192.00,"7,488.00",Apr_2024
07-04-2024,Jadhav Store,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,47,120.00,"5,640.00",Apr_2024
17-04-2024,Chavan Traders,Kirana,Vadodara,Gujarat,NexaClean Dishwash 500ml,Household,35,85.00,"2,975.00",Apr_2024
25-04-2024,D-Mart Aundh,Supermarket,Nagpur,Maharashtra,NexaGold Chana Dal 1kg,Dal,4,150.00,600.00,Apr_2024
11-04-2024,Reliance Fresh Wakad,Supermarket,Pune,Maharashtra,NexaGold Wheat Atta 10kg,Atta,11,620.00,"6,820.00",Apr_2024
27-04-2024,Sawant Traders,Kirana,Aurangabad,Maharashtra,NexaClean Dishwash 500ml,Household,50,85.00,"4,250.00",Apr_2024
07-04-2024,Apte Traders,Kirana,Surat,Gujarat,NexaGold Moong Dal 1kg,Dal,42,130.00,"5,460.00",Apr_2024
02-04-2024,More Supermarket Viman Nagar,Supermarket,Pune,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,27,280.00,"7,560.00",Apr_2024
04-04-2024,Yadav General Store,Kirana,Rajkot,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,27,192.00,"5,184.00",Apr_2024
16-04-2024,Deshpande Store,Kirana,Pune,Maharashtra,NexaGold Toor Dal 1kg,Dal,19,130.00,"2,470.00",Apr_2024
18-04-2024,Sawant Traders,Kirana,Surat,Gujarat,NexaCare Shampoo 200ml,Personal Care,16,40.00,640.00,Apr_2024
09-04-2024,Pawar General Store,Kirana,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,41,130.00,"5,330.00",Apr_2024
22-04-2024,D-Mart Hinjewadi,Supermarket,Ahmedabad,Gujarat,NexaGold Multigrain Atta 5kg,Atta,28,350.00,"9,800.00",Apr_2024
02-04-2024,Mishra Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Turmeric Powder 200g,Spices,30,40.00,"1,200.00",Apr_2024
19-04-2024,Jadhav Store,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,28,130.00,"3,640.00",Apr_2024
11-04-2024,Parmar General Store,Kirana,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,3,50.00,150.00,Apr_2024
25-04-2024,Shinde Traders,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,36,280.00,"10,080.00",Apr_2024
07-04-2024,D-Mart Ahmedabad SG Highway,Supermarket,Ahmedabad,Gujarat,NexaGold Toor Dal 1kg,Dal,1,130.00,130.00,Apr_2024
12-04-2024,Apte Traders,Kirana,Vadodara,Gujarat,NexaCare Shampoo 200ml,Personal Care,16,40.00,640.00,Apr_2024
01-04-2024,Joshi Traders,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,43,620.00,"26,660.00",Apr_2024
10-04-2024,D-Mart Aundh,Supermarket,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,35,40.00,"1,400.00",Apr_2024
03-04-2024,Jadhav Store,Kirana,Nashik,Maharashtra,NexaCrunch Namkeen 150g,Snacks,4,35.00,140.00,Apr_2024
26-04-2024,Mehta Kirana,Kirana,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,4,60.00,240.00,Apr_2024
07-04-2024,Sharma Kirana Store,Kirana,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,12,150.00,"1,800.00",Apr_2024
01-04-2024,Jadhav Store,Kirana,Nashik,Maharashtra,NexaCare Soap 100g,Personal Care,10,50.00,500.00,Apr_2024
14-04-2024,Yadav General Store,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 10kg,Atta,38,620.00,"23,560.00",Apr_2024
16-04-2024,Chavan Traders,Kirana,Aurangabad,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,1,192.00,192.00,Apr_2024
11-04-2024,Mishra Provisions,Kirana,Rajkot,Gujarat,NexaCare Shampoo 200ml,Personal Care,23,40.00,920.00,Apr_2024
